# nb. dgammadot0 x1 x2 x3 length width thickness strike dip
381 0.4 180 -200 20.0235 20 12.5 20 0 90
382 0.4 180 -180 21.8074 20 12.5 20 0 90
383 0.4 180 -160 23.8113 20 12.5 20 0 90
384 0.4 180 -140 24.1743 20 12.5 20 0 90
385 0.4 180 -120 22.4541 20 12.5 20 0 90
386 0.4 180 -100 19.6723 20 12.5 20 0 90
387 0.4 180 -80 16.8219 20 12.5 20 0 90
388 0.4 180 -60 15.0024 20 12.5 20 0 90
389 0.4 180 -40 14.3148 20 12.5 20 0 90
390 0.4 180 -20 14.3571 20 12.5 20 0 90
391 0.4 180 0 14.5153 20 12.5 20 0 90
392 0.4 180 20 14.6223 20 12.5 20 0 90
393 0.4 180 40 14.682 20 12.5 20 0 90
394 0.4 180 60 14.6299 20 12.5 20 0 90
395 0.4 180 80 14.553 20 12.5 20 0 90
396 0.4 180 100 14.6538 20 12.5 20 0 90
397 0.4 180 120 14.9617 20 12.5 20 0 90
398 0.4 180 140 15.3283 20 12.5 20 0 90
399 0.4 180 160 15.5928 20 12.5 20 0 90
400 0.4 180 180 15.6983 20 12.5 20 0 90
